Extraction Date:,9/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
2018,Alaska,Alaska Gateway School District,,200050,2017-18,132857,138064,5207,3935,141999,21299.85,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Cordova City School District,,200060,2017-18,85583,89083,3500,3899,92982,13947.3,2,+,0,1,1,+,+,1,0,1,0,0,13947,15,0,+,0,+,+
2018,Alaska,Copper River School District,,200070,2017-18,138692,137201,-1491,3939,141140,21171,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Craig City School District,,200090,2017-18,124391,122322,-2069,1826,124148,18622.2,3,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Delta-Greely School District,,200100,2017-18,225788,218088,-7700,6585,224673,33700.95,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Dillingham City School District,,200120,2017-18,143884,144799,915,1828,146627,21994.05,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Galena City School District,,200130,2017-18,716813,783111,66298,4020,787131,118069.65,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Ketchikan Gateway Borough School District,,200150,2017-18,598775,617221,18446,17183,634404,95160.6,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Anchorage School District,,200180,2017-18,12944307,13109149,164842,342857,13452006,2017800.9,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Juneau Borough School District,,200210,2017-18,1227202,1231936,4734,50444,1282380,192357,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Sitka School District,,200240,2017-18,341588,345215,3627,14745,359960,53994,2,+,0,1,1,+,+,1,0,1,0,0,53994,15,0,+,0,+,+
2018,Alaska,Haines Borough School District,,200270,2017-18,81206,82143,937,3041,85184,12777.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Hoonah City School District,,200300,2017-18,41617,43734,2117,1733,45467,6820.05,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Hydaburg City School District,,200330,2017-18,26483,29873,3390,451,30324,4548.6,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Kake City School District,,200360,2017-18,31046,32665,1619,31,32696,4904.4,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Kenai Peninsula Borough School District,,200390,2017-18,2367380,2423932,56552,63530,2487462,373119.3,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Klawock City School District,,200450,2017-18,49552,50414,862,1311,51725,7758.75,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Kodiak Island Borough School District,,200480,2017-18,617089,628034,10945,16306,644340,96651,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Lake and Peninsula Borough School District,,200485,2017-18,108499,109560,1061,6877,116437,17465.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Matanuska-Susitna Borough School District,,200510,2017-18,4540692,4705121,164429,151915,4857036,728555.4,2,+,0,1,1,+,+,0,0,0,0,0,+,0,1,637204,13.12,1214,868
2018,Alaska,Iditarod Area School District,,200520,2017-18,90563,95930,5367,1355,97285,14592.75,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Annette Island School District,,200525,2017-18,102540,110176,7636,3491,113667,17050.05,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Nenana City School District,,200540,2017-18,185879,200759,14880,1966,202725,30408.75,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Nome Public Schools,,200570,2017-18,188365,195252,6887,3170,198422,29763.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Fairbanks North Star Borough School District,,200600,2017-18,3718002,3806151,88149,119109,3925260,588789,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,North Slope Borough School District,,200610,2017-18,468523,477805,9282,11954,489759,73463.85,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Northwest Arctic Borough School District,,200625,2017-18,577374,598352,20978,12093,610445,91566.75,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Pelican City School District,,200630,2017-18,4149,4333,184,427,4760,714,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Petersburg City School District,,200660,2017-18,138526,141677,3151,1396,143073,21460.95,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Pribilof School District,,200670,2017-18,22531,23925,1394,16,23941,3591.15,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Saint Marys School District,,200680,2017-18,58945,59034,89,911,59945,8991.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Skagway School District,,200690,2017-18,23501,24761,1260,453,25214,3782.1,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Southeast Island School District,,200700,2017-18,50361,50818,457,4292,55110,8266.5,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Southwest Region School District,,200710,2017-18,198640,210437,11797,6565,217002,32550.3,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Tanana City School District,,200715,2017-18,13128,15178,2050,13,15191,2278.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Unalaska City School District,,200720,2017-18,91123,96347,5224,3492,99839,14975.85,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Chatham School District,,200730,2017-18,43904,50441,6537,2601,53042,7956.3,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Kuspuk School District,,200760,2017-18,122760,128906,6146,4358,133264,19989.6,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Denali Borough School District,,200770,2017-18,165127,180527,15400,3620,184147,27622.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Yukon Flats School District,,200775,2017-18,96654,96210,-444,3895,100105,15015.75,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Valdez City School District,,200780,2017-18,177543,183201,5658,6100,189301,28395.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Chugach School District,,200800,2017-18,73605,81461,7856,525,81986,12297.9,2,+,0,1,1,+,+,1,1,0,0,0,12298,15,0,+,0,+,+
2018,Alaska,Wrangell Public School District,,200810,2017-18,80548,87734,7186,2628,90362,13554.3,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Yakutat School District,,200840,2017-18,25440,24196,-1244,445,24641,3696.15,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Alaska,Yukon-Koyukuk School District,,200862,2017-18,352710,380068,27358,3415,383483,57522.45,2,+,0,1,1,+,+,1,0,1,0,0,57522,15,0,+,0,+,+
2018,American Samoa,DOE-TERR OF AMERICAN SAMOA,,6000030,2017-18,6333697,6368582,34885,+,6368582,955287.3,2,+,0,+,+,+,+,+,+,+,+,+,+,0,0,+,0,+,+
2018,Arizona,CAVE CREEK UNIFIED DISTRICT,,400001,2018-19,764730.21,844445.45,79715.24,20427.66,864873.11,129730.97,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,CHINO VALLEY UNIFIED DISTRICT,,400003,2018-19,474798.07,480428.79,5630.72,21433.66,501862.45,75279.37,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,46907.52,9.35,208,3
2018,Arizona,CLARKDALE-JEROME ELEMENTARY DISTRICT,,400004,2018-19,68622.26,73394.67,4772.41,0,73394.67,11009.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,SALOME CONSOLIDATED ELEMENTARY DISTRICT,,400005,2018-19,30419.77,32572.4,2152.63,4113.5,36685.9,5502.89,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Center for Academic Success Inc.,,400016,2018-19,167820.82,188432.63,20611.81,0,188432.63,28264.89,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Pine Forest Education Association Inc.,,400018,2018-19,46300.84,54183,7882.16,0,54183,8127.45,1,3941.08,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,FLAGSTAFF ARTS AND LEADERSHIP ACADEMY,,400019,2018-19,39179.88,37686.84,-1493.04,0,37686.84,5653.03,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,COLORADO CITY UNIFIED DISTRICT,,400021,2018-19,239814.64,208517.8,-31296.84,17355.89,225873.69,33881.05,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,VERNON ELEMENTARY DISTRICT,,400022,2018-19,25339.82,28696.74,3356.92,846.65,29543.39,4431.51,1,1678.46,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,PINON UNIFIED DISTRICT,,400023,2018-19,222527.79,232155.48,9627.69,15338.82,247494.3,37124.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,HEBER-OVERGAARD UNIFIED DISTRICT,,400026,2018-19,89425.14,98797,9371.86,2711.58,101508.58,15226.29,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,TRIUMPHANT LEARNING CENTER,,400028,2018-19,15573.96,16905.83,1331.87,0,16905.83,2535.87,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Ridgeline Academy Inc.,,400031,2018-19,64813.17,64179.07,-634.1,0,64179.07,9626.86,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,BOYS & GIRLS CLUBS OF THE EAST VALLEY DBA MESA ARTS ACADEMY,,400033,2018-19,38717.37,41656.49,2939.12,1102.17,42758.66,6413.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Reid Traditional Schools' Valley Academy Inc.,,400034,2018-19,93970.07,98154.14,4184.07,0,98154.14,14723.12,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,FOOTHILLS ACADEMY,,400036,2018-19,39961.19,40106.51,145.32,0,40106.51,6015.98,1,72.66,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Twenty First Century Charter School Inc. Bennett Academy,,400037,2018-19,39416.67,40490.25,1073.58,0,40490.25,6073.54,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,STEP UP Schools Inc.,,400040,2018-19,41423.05,52088.66,10665.61,0,52088.66,7813.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Maricopa County Community College District dba Gateway Early College High School,,400041,2018-19,33590.22,37302.79,3712.57,0,37302.79,5595.42,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,NEW SCHOOL FOR THE ARTS,,400043,2018-19,24377.87,28042.94,3665.07,0,28042.94,4206.44,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,SALT RIVER PIMA-MARICOPA  COMMUNITY SCHOOLS,,400047,2018-19,49799.46,66240.17,16440.71,0,66240.17,9936.03,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,ESPIRITU COMMUNITY DEVELOPMENT CORP.,,400052,2018-19,46407.26,53347.75,6940.49,0,53347.75,8002.16,1,+,0,1,0,1,11380,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Heritage Academy Inc.,,400053,2018-19,69817.71,73256.22,3438.51,0,73256.22,10988.43,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,VILLA MONTESSORI CHARTER SCHOOL,,400054,2018-19,68454.77,78584.28,10129.51,0,78584.28,11787.64,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,EduPreneurship Inc.,,400055,2018-19,15043.86,17582.53,2538.67,0,17582.53,2637.38,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,ARIZONA SCHOOL FOR THE ARTS,,400056,2018-19,86317.54,91868.56,5551.02,0,91868.56,13780.28,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Arizona Call-a-Teen Youth Resources Inc.,,400057,2018-19,18220.14,23719.19,5499.05,0,23719.19,3557.88,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Intelli-School Inc.,,400061,2018-19,15829.7,22418.77,6589.07,0,22418.77,3362.82,1,3294.54,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Victory High School Inc.,,400067,2018-19,6812.18,8424.16,1611.98,0,8424.16,1263.62,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Montessori Day Public Schools Chartered Inc.,,400068,2018-19,36832.77,41768.71,4935.94,0,41768.71,6265.31,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,KHALSA MONTESSORI ELEMENTARY SCHOOLS,,400069,2018-19,14664.48,16988.49,2324.01,609.52,17598.01,2639.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,MONTESSORI EDUCATION CENTRE CHARTER SCHOOL,,400072,2018-19,55415.94,60877.58,5461.64,0,60877.58,9131.64,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,KINGMAN ACADEMY OF LEARNING,,400074,2018-19,214424.66,236544.4,22119.74,0,236544.4,35481.66,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,YOUNG SCHOLARS ACADEMY CHARTER SCHOOL CORP.,,400075,2018-19,65980.71,71555.01,5574.3,2164,73719.01,11057.85,1,2787.15,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Career Development Inc.,,400077,2018-19,16142.5,17216.33,1073.83,0,17216.33,2582.45,1,536.92,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Edge School Inc. The,,400078,2018-19,31481.14,31542.33,61.19,0,31542.33,4731.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,TUCSON YOUTH DEVELOPMENT/ACE CHARTER HIGH SCHOOL,,400079,2018-19,26912.29,66257.24,39344.95,0,66257.24,9938.59,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,PRESIDIO SCHOOL,,400081,2018-19,75825.17,81657.85,5832.68,0,81657.85,12248.68,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,COLORADO RIVER UNION HIGH SCHOOL DISTRICT,,400082,2018-19,333089.33,343122.57,10033.24,0,343122.57,51468.39,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Portable Practical Educational Preparation Inc. (PPEP Inc.),,400083,2018-19,106696.36,112163.09,5466.73,0,112163.09,16824.46,1,2733.37,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Sedona Charter School Inc.,,400089,2018-19,20670.52,22373.49,1702.97,1155.68,23529.17,3529.38,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,MINGUS SPRINGS CHARTER SCHOOL,,400090,2018-19,32360.52,32912.26,551.74,0,32912.26,4936.84,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Franklin Phonetic Primary School Inc.,,400092,2018-19,69339.64,79383.62,10043.98,1815.1,81198.72,12179.81,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Skyview School Inc.,,400093,2018-19,28690.84,30757.48,2066.64,0,30757.48,4613.62,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,AZ-TEC HIGH SCHOOL,,400094,2018-19,23685.88,28382.96,4697.08,0,28382.96,4257.44,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Yuma Private Industry Council Inc.,,400095,2018-19,23122.97,20793.79,-2329.18,0,20793.79,3119.07,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Mountain School Inc.,,400096,2018-19,24065.98,29028.18,4962.2,0,29028.18,4354.23,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,NORTHLAND PREPARATORY ACADEMY,,400097,2018-19,69465.83,79411.99,9946.16,0,79411.99,11911.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,FLAGSTAFF JUNIOR ACADEMY,,400098,2018-19,42352.4,44406.59,2054.19,0,44406.59,6660.99,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,LIBERTY HIGH SCHOOL,,400099,2018-19,13193.14,12984.4,-208.74,0,12984.4,1947.66,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,BALL CHARTER SCHOOLS (HEARN),,400100,2018-19,84547.63,93123.03,8575.4,0,93123.03,13968.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Friendly House Inc.,,400102,2018-19,58215.73,65161.82,6946.09,900.58,66062.4,9909.36,1,3473.05,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Arizona Agribusiness & Equine Center Inc.,,400106,2018-19,40374.9,36991.47,-3383.43,0,36991.47,5548.72,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Phoenix Advantage Charter School Inc.,,400109,2018-19,56191.33,55361.22,-830.11,0,55361.22,8304.18,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,American Leadership Academy Inc.,,400112,2018-19,660082.62,887499.63,227417.01,6878.24,894377.87,134156.68,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,FOUNTAIN HILLS CHARTER SCHOOL,,400113,2018-19,13044.29,15077.13,2032.84,0,15077.13,2261.57,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,HERMOSA MONTESSORI CHARTER SCHOOL,,400115,2018-19,30737.52,33991.46,3253.94,0,33991.46,5098.72,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,ARIZONA DEPARTMENT OF CORRECTIONS,,400120,2018-19,101380.48,119449.76,18069.28,0,119449.76,17917.46,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,ACCLAIM CHARTER SCHOOL,,400122,2018-19,57486.19,56210.78,-1275.41,591.21,56801.99,8520.3,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Genesis Program Inc.,,400124,2018-19,19680.3,19843.62,163.32,0,19843.62,2976.54,1,81.66,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,ACCELERATED ELEMENTARY AND SECONDARY SCHOOLS,,400129,2018-19,21790.81,21712.71,-78.1,0,21712.71,3256.91,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,AMERICAN HERITAGE ACADEMY,,400130,2018-19,51923.78,60625.14,8701.36,1188.56,61813.7,9272.06,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,The Charter Foundation Inc.,,400131,2018-19,111240.07,111860.47,620.4,0,111860.47,16779.07,1,310.2,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,BASIS Charter Schools Inc.,,400134,2018-19,79498.77,82966.3,3467.53,2565,85531.3,12829.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Challenge School Inc.,,400135,2018-19,70910.72,78010.26,7099.54,0,78010.26,11701.54,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,DISCOVERY PLUS ACADEMY,,400141,2018-19,14789.18,17103.82,2314.64,0,17103.82,2565.57,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Florence Crittenton Services of Arizona Inc.,,400144,2018-19,23512.43,26923.12,3410.69,0,26923.12,4038.47,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Gem Charter School Inc.,,400145,2018-19,5008.18,4967.37,-40.81,0,4967.37,745.11,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Ha:san Educational Services,,400147,2018-19,23372.29,30793.89,7421.6,0,30793.89,4619.08,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Kaizen Education Foundation dba El Dorado High School,,400149,2018-19,56574.38,66469.31,9894.93,0,66469.31,9970.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Mexicayotl Academy Inc.,,400150,2018-19,36354.55,36055.98,-298.57,691.52,36747.5,5512.13,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,NEW HORIZON SCHOOL FOR THE PERFORMING ARTS,,400151,2018-19,24222,27142.45,2920.45,0,27142.45,4071.37,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,PHOENIX SCHOOL OF ACADEMIC EXCELLENCE THE,,400153,2018-19,22607.77,25079.67,2471.9,0,25079.67,3761.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Shonto Governing Board of Education Inc.,,400154,2018-19,15950.02,18636.48,2686.46,0,18636.48,2795.47,1,1343.23,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Edkey Inc. - Sequoia Choice Schools,,400157,2018-19,91672.64,100829.01,9156.37,519.62,101348.63,15202.29,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,TUCSON PREPARATORY SCHOOL,,400159,2018-19,21647.49,24787.56,3140.07,0,24787.56,3718.13,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Coconino County Accommodation School District,,400163,2018-19,16908.02,18044.55,1136.53,0,18044.55,2706.68,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Keystone Montessori Charter School Inc.,,400165,2018-19,23105.82,22857.54,-248.28,62.88,22920.42,3438.06,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Benchmark School Inc.,,400181,2018-19,49271.76,55104.11,5832.35,0,55104.11,8265.62,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Cambridge Academy  East  Inc,,400182,2018-19,34650.64,37649.84,2999.2,0,37649.84,5647.48,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,BALL CHARTER SCHOOLS (DOBSON),,400184,2018-19,71750.9,72102.78,351.88,0,72102.78,10815.42,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,STEPPING STONES ACADEMY,,400187,2018-19,30778.38,39111.67,8333.29,0,39111.67,5866.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,LIBERTY TRADITIONAL CHARTER SCHOOL,,400190,2018-19,80222.28,93067.2,12844.92,0,93067.2,13960.08,1,6422.46,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Fit Kids Inc. dba Champion Schools,,400191,2018-19,196048.17,216533.07,20484.9,0,216533.07,32479.96,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Pima County,,400201,2018-19,18505.49,19091.65,586.16,0,19091.65,2863.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Academy of Tucson Inc.,,400202,2018-19,72380.34,80267.41,7887.07,0,80267.41,12040.11,1,3943.54,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,GREAT EXPECTATIONS ACADEMY,,400205,2018-19,38940.39,44631.14,5690.75,0,44631.14,6694.67,1,2845.38,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Mountain Oak Charter School Inc.,,400208,2018-19,20200.31,25970.27,5769.96,0,25970.27,3895.54,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Park View School Inc.,,400209,2018-19,26565.18,31506.97,4941.79,0,31506.97,4726.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,PAINTED PONY RANCH CHARTER SCHOOL,,400210,2018-19,0,10922.1,10922.1,1038.91,11961.01,1794.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Mary Ellen Halvorson Educational Foundation. dba: Tri-City Prep High School,,400211,2018-19,23533.63,25920.96,2387.33,0,25920.96,3888.14,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,BENSON UNIFIED SCHOOL DISTRICT,,400212,2018-19,216941.8,220082.3,3140.5,3961.25,224043.55,33606.53,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Painted Desert Demonstration Projects Inc.,,400213,2018-19,17613.11,19971.7,2358.59,1698.37,21670.07,3250.51,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,The Shelby School,,400214,2018-19,8410.29,9983.46,1573.17,0,9983.46,1497.52,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,LITTLE LAMB COMMUNITY SCHOOL,,400217,2018-19,26405.95,26419.45,13.5,0,26419.45,3962.92,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2018,Arizona,Career Success Schools,,400219,2018-19,101268.73,97263.17,-4005.56,0,97263.17,14589.48,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
